"x","y","GID","200w_3C"
-82.4583501,32.62500067,63595,-7.07339572906494
-82.4583501,32.708334,63596,-7.02947902679443
-82.4583501,32.79166733,63597,-6.94245624542236
-82.4583501,32.87500066,63598,-6.81232881546021
-82.4583501,32.95833399,63599,-6.68220186233521
-82.4583501,33.04166732,63600,-6.57074785232544
-82.4583501,33.12500065,63601,-6.47796678543091
-82.4583501,33.20833398,63602,-6.38518524169922
-82.4583501,33.29166731,63603,-6.30633497238159
-82.4583501,33.37500064,63604,-6.24141454696655
-82.4583501,33.45833397,63605,-6.17649412155151
-82.4583501,34.29166727,63606,-5.29253768920898
-82.4583501,34.3750006,63607,-5.07311296463013
-82.4583501,34.45833393,63608,-4.85368824005127
-82.4583501,34.54166726,63609,-4.64883613586426
-82.4583501,35.04166724,63610,-2.74956130981445
-82.4583501,35.12500057,63611,-2.24466753005981
-82.4583501,35.2083339,63612,-1.73977386951447
-82.4583501,35.29166723,63613,-1.40184950828552
-82.4583501,35.37500056,63614,-1.23088991641998
-82.4583501,35.45833389,63615,-1.05993032455444
-82.4583501,35.62500055,63616,-0.769567906856537
-82.4583501,35.79166721,63617,-0.588520169258118
-82.4583501,35.87500054,63618,-0.636187732219696
-82.4583501,36.12500053,63619,-1.02512419223785
-82.4583501,36.20833386,63620,-1.23674690723419
-82.4583501,36.29166719,63621,-1.39600670337677
-82.4583501,36.37500052,63622,-1.50290489196777
-82.4583501,36.45833385,63623,-1.60980296134949
-82.4583501,36.54166718,63624,-1.62315964698792
-82.4583501,36.62500051,63625,-1.54297721385956
-82.4583501,36.70833384,63626,-1.46279466152191
-82.4583501,36.79166717,63627,-1.37075614929199
-82.4583501,37.12500049,63628,-1.40180563926697
-82.4583501,37.37500048,63629,-2.10451221466064
-82.4583501,37.45833381,63630,-2.37912702560425
-82.4583501,37.54166714,63631,-2.5670919418335
-82.4583501,37.62500047,63632,-2.6684091091156
-82.4583501,37.7083338,63633,-2.76972603797913
-82.4583501,37.79166713,63634,-2.86407589912415
-82.4583501,37.87500046,63635,-2.95145869255066
-82.4583501,37.95833379,63636,-3.03884172439575
-82.4583501,38.12500045,63637,-3.1519832611084
-82.4583501,38.20833378,63638,-3.19828343391418
-82.4583501,38.29166711,63639,-3.23017811775208
-82.4583501,38.37500044,63640,-3.24766755104065
-82.4583501,38.45833377,63641,-3.26515698432922
-82.4583501,38.5416671,63642,-3.26193833351135
-82.4583501,38.62500043,63643,-3.23801255226135
-82.4583501,38.70833376,63644,-3.21408677101135
-82.4583501,38.79166709,63645,-3.17252421379089
-82.4583501,38.87500042,63646,-3.11332511901855
-82.4583501,38.95833375,63647,-3.05412602424622
-82.4583501,39.04166708,63648,-2.97806859016418
-82.4583501,39.12500041,63649,-2.88515281677246
-82.4583501,39.20833374,63650,-2.79223728179932
-82.4583501,39.29166707,63651,-2.69531846046448
-82.4583501,39.3750004,63652,-2.59439635276794
-82.4583501,39.45833373,63653,-2.49347424507141
-82.4583501,39.54166706,63654,-2.42585206031799
-82.4583501,39.62500039,63655,-2.39152932167053
-82.4583501,39.70833372,63656,-2.35720634460449
-82.4583501,39.79166705,63657,-2.29984021186829
-82.4583501,39.87500038,63658,-2.21943092346191
-82.4583501,39.95833371,63659,-2.13902163505554
-82.4583501,40.04166704,63660,-2.06330895423889
-82.4583501,40.12500037,63661,-1.99229252338409
-82.4583501,40.2083337,63662,-1.92127633094788
-82.4583501,40.29166703,63663,-1.83989644050598
-82.4583501,40.37500036,63664,-1.74815309047699
-82.4583501,40.45833369,63665,-1.65640985965729
-82.4583501,40.54166702,63666,-1.5935252904892
-82.4583501,40.62500035,63667,-1.55949890613556
-82.4583501,40.70833368,63668,-1.52547252178192
-82.4583501,40.79166701,63669,-1.52720034122467
-82.4583501,40.87500034,63670,-1.56468176841736
-82.4583501,40.95833367,63671,-1.60216319561005
-82.4583501,41.041667,63672,-1.61222505569458
-82.4583501,41.12500033,63673,-1.59486746788025
-82.4583501,41.20833366,63674,-1.57750999927521
-82.4583501,41.29166699,63675,-1.52265226840973
-82.4583501,42.95833359,63676,-1.16664528846741
-82.3750168,27.04166756,63677,-7.15387153625488
-82.3750168,27.12500089,63678,-7.72794723510742
-82.3750168,27.20833422,63679,-8.30202293395996
-82.3750168,27.29166755,63680,-8.75703048706055
-82.3750168,27.37500088,63681,-9.09297561645508
-82.3750168,27.45833421,63682,-9.42892074584961
-82.3750168,27.54166754,63683,-9.58908081054688
-82.3750168,27.62500087,63684,-9.57346534729004
-82.3750168,27.79166753,63685,-9.47831726074219
-82.3750168,27.87500086,63686,-9.33487129211426
-82.3750168,28.20833418,63687,-9.04921722412109
-82.3750168,28.37500084,63688,-8.92557430267334
-82.3750168,28.45833417,63689,-8.85254383087158
-82.3750168,28.5416675,63690,-8.84391212463379
-82.3750168,28.95833415,63691,-8.76441097259521
-82.3750168,29.04166748,63692,-8.68775939941406
-82.3750168,29.12500081,63693,-8.62202072143555
-82.3750168,29.20833414,63694,-8.55628204345703
-82.3750168,29.29166747,63695,-8.48075294494629
-82.3750168,29.3750008,63696,-8.39543437957764
-82.3750168,29.45833413,63697,-8.31011486053467
-82.3750168,29.54166746,63698,-8.2277717590332
-82.3750168,29.62500079,63699,-8.14840412139893
-82.3750168,29.79166745,63700,-8.00349426269531
-82.3750168,29.87500078,63701,-7.95177745819092
-82.3750168,29.95833411,63702,-7.90006065368652
-82.3750168,30.04166744,63703,-7.84549808502197
-82.3750168,30.12500077,63704,-7.78809022903442
-82.3750168,30.54166742,63705,-7.8324728012085
-82.3750168,31.12500073,63706,-7.68400526046753
-82.3750168,31.20833406,63707,-7.67525815963745
-82.3750168,31.29166739,63708,-7.67719125747681
-82.3750168,31.37500072,63709,-7.68980407714844
-82.3750168,31.45833405,63710,-7.70241737365723
-82.3750168,31.54166738,63711,-7.69707202911377
-82.3750168,31.62500071,63712,-7.67376899719238
-82.3750168,31.70833404,63713,-7.65046644210815
-82.3750168,31.79166737,63714,-7.62296962738037
-82.3750168,31.8750007,63715,-7.59127950668335
-82.3750168,31.95833403,63716,-7.55958890914917
-82.3750168,32.04166736,63717,-7.51884937286377
-82.3750168,32.12500069,63718,-7.46906042098999
-82.3750168,32.20833402,63719,-7.41927146911621
-82.3750168,32.29166735,63720,-7.3516411781311
-82.3750168,32.37500068,63721,-7.26617050170898
-82.3750168,32.45833401,63722,-7.18069982528687
-82.3750168,32.54166734,63723,-7.11224126815796
-82.3750168,32.62500067,63724,-7.06079387664795
-82.3750168,32.708334,63725,-7.0093469619751
-82.3750168,32.79166733,63726,-6.93266725540161
-82.3750168,32.87500066,63727,-6.83075571060181
-82.3750168,32.95833399,63728,-6.72884464263916
-82.3750168,33.04166732,63729,-6.63273000717163
-82.3750168,33.12500065,63730,-6.54241180419922
-82.3750168,33.20833398,63731,-6.45209360122681
-82.3750168,33.29166731,63732,-6.37724018096924
-82.3750168,33.37500064,63733,-6.31785106658936
-82.3750168,33.45833397,63734,-6.25846242904663
-82.3750168,33.87500062,63735,-5.95890760421753
-82.3750168,34.12500061,63736,-5.63299894332886
-82.3750168,34.20833394,63737,-5.4901762008667
-82.3750168,34.29166727,63738,-5.31968307495117
-82.3750168,34.3750006,63739,-5.12152051925659
-82.3750168,34.54166726,63740,-4.73660802841187
-82.3750168,34.62500059,63741,-4.56127119064331
-82.3750168,34.70833392,63742,-4.3859338760376
-82.3750168,35.29166723,63743,-1.67458081245422
-82.3750168,35.37500056,63744,-1.45886421203613
-82.3750168,35.45833389,63745,-1.24314749240875
-82.3750168,35.54166722,63746,-1.04938352108002
-82.3750168,35.62500055,63747,-0.877571761608124
-82.3750168,35.70833388,63748,-0.70576000213623
-82.3750168,35.79166721,63749,-0.613451957702637
-82.3750168,35.87500054,63750,-0.600645482540131
-82.3750168,35.95833387,63751,-0.587839007377625
-82.3750168,36.0416672,63752,-0.672059595584869
-82.3750168,36.20833386,63753,-1.03454983234406
-82.3750168,36.29166719,63754,-1.20210421085358
-82.3750168,36.37500052,63755,-1.35596823692322
-82.3750168,36.45833385,63756,-1.50983214378357
-82.3750168,36.54166718,63757,-1.55243444442749
-82.3750168,36.62500051,63758,-1.48377788066864
-82.3750168,36.70833384,63759,-1.41512131690979
-82.3750168,36.79166717,63760,-1.33344304561615
-82.3750168,36.8750005,63761,-1.23874342441559
-82.3750168,36.95833383,63762,-1.14404392242432
-82.3750168,37.04166716,63763,-1.18675458431244
-82.3750168,37.29166715,63764,-1.76839911937714
-82.3750168,37.37500048,63765,-2.03109860420227
-82.3750168,37.45833381,63766,-2.29379820823669
-82.3750168,37.54166714,63767,-2.47102880477905
-82.3750168,37.62500047,63768,-2.56279277801514
-82.3750168,37.7083338,63769,-2.65455651283264
-82.3750168,37.79166713,63770,-2.74550557136536
-82.3750168,37.87500046,63771,-2.83564019203186
-82.3750168,37.95833379,63772,-2.92577457427979
-82.3750168,38.04166712,63773,-3.00802302360535
-82.3750168,38.12500045,63774,-3.08238530158997
-82.3750168,38.20833378,63775,-3.15674757957458
-82.3750168,38.29166711,63776,-3.20904111862183
-82.3750168,38.37500044,63777,-3.23926615715027
-82.3750168,38.45833377,63778,-3.26949119567871
-82.3750168,38.5416671,63779,-3.2733838558197
-82.3750168,38.62500043,63780,-3.2509446144104
-82.3750168,38.70833376,63781,-3.2285053730011
-82.3750168,38.79166709,63782,-3.18793892860413
-82.3750168,38.87500042,63783,-3.12924575805664
-82.3750168,38.95833375,63784,-3.07055234909058
-82.3750168,39.04166708,63785,-2.99373507499695
-82.3750168,39.12500041,63786,-2.89879417419434
-82.3750168,39.20833374,63787,-2.80385327339172
-82.3750168,39.29166707,63788,-2.70349454879761
-82.3750168,39.3750004,63789,-2.59771800041199
-82.3750168,39.45833373,63790,-2.49194169044495
-82.3750168,39.54166706,63791,-2.41760611534119
-82.3750168,39.62500039,63792,-2.37471103668213
-82.3750168,39.70833372,63793,-2.33181595802307
-82.3750168,39.79166705,63794,-2.27662968635559
-82.3750168,39.87500038,63795,-2.20915269851685
-82.3750168,39.95833371,63796,-2.1416757106781
-82.3750168,40.04166704,63797,-2.07267451286316
-82.3750168,40.12500037,63798,-2.00214982032776
-82.3750168,40.2083337,63799,-1.93162488937378
-82.3750168,40.29166703,63800,-1.85188484191895
-82.3750168,40.37500036,63801,-1.76292979717255
-82.3750168,40.45833369,63802,-1.67397475242615
-82.3750168,40.54166702,63803,-1.61201000213623
-82.3750168,40.62500035,63804,-1.57703518867493
-82.3750168,40.70833368,63805,-1.54206049442291
-82.3750168,40.79166701,63806,-1.539715051651
-82.3750168,40.87500034,63807,-1.56999838352203
-82.3750168,40.95833367,63808,-1.60028171539307
-82.3750168,41.041667,63809,-1.60591149330139
-82.3750168,41.12500033,63810,-1.58688807487488
-82.3750168,41.20833366,63811,-1.56786477565765
-82.3750168,41.29166699,63812,-1.51120805740356
-82.2916835,27.29166755,63813,-9.31565856933594
-82.2916835,27.37500088,63814,-9.39828968048096
-82.2916835,27.45833421,63815,-9.48092079162598
-82.2916835,27.54166754,63816,-9.49475383758545
-82.2916835,27.62500087,63817,-9.43979358673096
-82.2916835,27.7083342,63818,-9.38483238220215
-82.2916835,27.79166753,63819,-9.30153942108154
-82.2916835,27.87500086,63820,-9.18991374969482
-82.2916835,27.95833419,63821,-9.07828903198242
-82.2916835,28.04166752,63822,-9.02986717224121
-82.2916835,28.12500085,63823,-9.04464435577393
-82.2916835,28.20833418,63824,-9.05942153930664
-82.2916835,28.29166751,63825,-9.02950191497803
-82.2916835,28.37500084,63826,-8.95488548278809
-82.2916835,28.45833417,63827,-8.88026905059814
-82.2916835,28.5416675,63828,-8.86859226226807
-82.2916835,28.62500083,63829,-8.9198522567749
-82.2916835,28.79166749,63830,-8.95635414123535
-82.2916835,29.04166748,63831,-8.71424770355225
-82.2916835,29.12500081,63832,-8.63390445709229
-82.2916835,29.20833414,63833,-8.55356025695801
-82.2916835,29.29166747,63834,-8.45880126953125
-82.2916835,29.3750008,63835,-8.3496265411377
-82.2916835,29.45833413,63836,-8.24045181274414
-82.2916835,29.54166746,63837,-8.14095020294189
-82.2916835,29.62500079,63838,-8.05112075805664
-82.2916835,29.70833412,63839,-7.96129179000854
-82.2916835,29.79166745,63840,-7.89086580276489
-82.2916835,29.87500078,63841,-7.83984184265137
-82.2916835,29.95833411,63842,-7.788818359375
-82.2916835,30.04166744,63843,-7.74510049819946
-82.2916835,30.12500077,63844,-7.70868825912476
-82.2916835,30.2083341,63845,-7.67227602005005
-82.2916835,30.29166743,63846,-7.68290233612061
-82.2916835,30.37500076,63847,-7.74056625366211
-82.2916835,30.45833409,63848,-7.79822969436646
-82.2916835,31.12500073,63849,-7.67418670654297
-82.2916835,31.20833406,63850,-7.69258785247803
-82.2916835,31.29166739,63851,-7.70106649398804
-82.2916835,31.37500072,63852,-7.69962358474731
-82.2916835,31.45833405,63853,-7.69818067550659
-82.2916835,31.54166738,63854,-7.68609714508057
-82.2916835,31.62500071,63855,-7.66337394714355
-82.2916835,31.70833404,63856,-7.64065074920654
-82.2916835,31.79166737,63857,-7.61905527114868
-82.2916835,31.8750007,63858,-7.59858751296997
-82.2916835,31.95833403,63859,-7.57811975479126
-82.2916835,32.04166736,63860,-7.54129409790039
-82.2916835,32.12500069,63861,-7.48811149597168
-82.2916835,32.20833402,63862,-7.43492841720581
-82.2916835,32.29166735,63863,-7.36305713653564
-82.2916835,32.37500068,63864,-7.27249765396118
-82.2916835,32.45833401,63865,-7.18193817138672
-82.2916835,32.54166734,63866,-7.10717010498047
-82.2916835,32.62500067,63867,-7.04819250106812
-82.2916835,32.708334,63868,-6.98921489715576
-82.2916835,32.79166733,63869,-6.92287826538086
-82.2916835,32.87500066,63870,-6.84918308258057
-82.2916835,32.95833399,63871,-6.77548789978027
-82.2916835,33.04166732,63872,-6.69471216201782
-82.2916835,33.12500065,63873,-6.60685682296753
-82.2916835,33.20833398,63874,-6.51900148391724
-82.2916835,33.29166731,63875,-6.44814538955688
-82.2916835,33.37500064,63876,-6.39428806304932
-82.2916835,33.45833397,63877,-6.34043025970459
-82.2916835,34.29166727,63878,-5.3468279838562
-82.2916835,34.3750006,63879,-5.1699275970459
-82.2916835,34.54166726,63880,-4.82437992095947
-82.2916835,34.62500059,63881,-4.66398572921753
-82.2916835,35.37500056,63882,-1.68683850765228
-82.2916835,35.45833389,63883,-1.42636466026306
-82.2916835,35.79166721,63884,-0.638383686542511
-82.2916835,35.87500054,63885,-0.56510317325592
-82.2916835,35.95833387,63886,-0.49182265996933
-82.2916835,36.0416672,63887,-0.530617594718933
-82.2916835,36.12500053,63888,-0.681485176086426
-82.2916835,36.29166719,63889,-1.00820171833038
-82.2916835,36.37500052,63890,-1.20903158187866
-82.2916835,36.45833385,63891,-1.40986132621765
-82.2916835,36.54166718,63892,-1.48170924186707
-82.2916835,36.62500051,63893,-1.42457866668701
-82.2916835,36.70833384,63894,-1.36744797229767
-82.2916835,36.8750005,63895,-1.21062517166138
-82.2916835,37.20833382,63896,-1.49831867218018
-82.2916835,37.37500048,63897,-1.95768511295319
-82.2916835,37.45833381,63898,-2.20846915245056
-82.2916835,37.62500047,63899,-2.45717620849609
-82.2916835,37.7083338,63900,-2.53938698768616
-82.2916835,37.79166713,63901,-2.62693548202515
-82.2916835,37.87500046,63902,-2.71982145309448
-82.2916835,37.95833379,63903,-2.8127076625824
-82.2916835,38.04166712,63904,-2.91036295890808
-82.2916835,38.12500045,63905,-3.01278734207153
-82.2916835,38.20833378,63906,-3.11521172523499
-82.2916835,38.29166711,63907,-3.18790411949158
-82.2916835,38.37500044,63908,-3.23086476325989
-82.2916835,38.45833377,63909,-3.27382564544678
-82.2916835,38.5416671,63910,-3.28482937812805
-82.2916835,38.62500043,63911,-3.26387667655945
-82.2916835,38.70833376,63912,-3.24292421340942
-82.2916835,38.79166709,63913,-3.20335388183594
-82.2916835,38.87500042,63914,-3.14516639709473
-82.2916835,38.95833375,63915,-3.08697891235352
-82.2916835,39.04166708,63916,-3.00940179824829
-82.2916835,39.12500041,63917,-2.91243553161621
-82.2916835,39.20833374,63918,-2.81546926498413
-82.2916835,39.3750004,63919,-2.60103988647461
-82.2916835,39.45833373,63920,-2.49040913581848
-82.2916835,39.54166706,63921,-2.40936040878296
